site,ID,Year,CEC,clay,bulkdens,soil_type,SOC,pH,soilCd,PS,dep,irr,fer,man,rice_yield,straw_yield,straw_recy
QY095,QY095,2012,114.3166033,17.2284295,1409.999967,Non-calcareous,1.267446839,5.888984,0.285364638,0.98,11.87635231,1.175109802,0.332330248,3.223230702,5.304603702,5.214425439,0.7995
QY095,QY095,2013,114.3166033,16.97763059,1409.999967,Non-calcareous,1.26070925,6.154832,0.289637422,0.43,10.84362602,1.175109802,0.337842923,3.186256712,5.314365201,5.224020992,0.818
QY095,QY095,2014,114.3166033,16.72683168,1409.999967,Non-calcareous,1.258510668,5.869976,0.29437369,1.16,9.810899734,1.175109802,0.358226879,3.18,5.29053086,5.200591836,0.8365
QY095,QY095,2015,114.3166033,16.47603277,1409.999967,Non-calcareous,1.256844001,5.662384,0.297620252,0.93,8.778173446,1.175109802,0.401689116,2.898386552,5.290997689,5.201050728,0.84
QY095,QY095,2016,114.3166033,16.22523387,1409.999967,Non-calcareous,1.253794356,5.609408,0.300142154,1.24,7.745447158,1.175109802,0.409866766,2.919614682,5.291487815,5.201532522,0.84
QY095,QY095,2017,114.3166033,15.97443496,1409.999967,Non-calcareous,1.249787264,5.699344,0.301575651,0.95,6.712720871,1.175109802,0.389809854,2.907243648,5.47215552,5.379128877,0.84
QY095,QY095,2018,114.3166033,15.72363605,1409.999967,Non-calcareous,1.255496484,5.666168,0.303347835,0.93,5.679994583,1.175109802,0.400443434,2.700740917,5.196148346,5.107813825,0.84
QY095,QY095,2019,114.3166033,15.47283714,1409.999967,Non-calcareous,1.249184427,5.712632,0.304623409,0.91,4.647268295,1.175109802,0.400028163,2.554104449,5.080849239,4.994474802,0.84
QY101,QY101,1985,65.26996198,25,1399.999976,Non-calcareous,0.722928584,5.984552,0.154262702,1.47,6.950103903,1.183543612,0.103684572,0,6.294843335,6.187830999,0.3
QY101,QY101,1986,65.26996198,24.69612824,1399.999976,Non-calcareous,0.719357155,5.93932,0.154698497,1.48,6.950103903,1.183543612,0.109740453,0,6.705969161,6.591967685,0.3185
QY101,QY101,1987,65.26996198,24.39225647,1399.999976,Non-calcareous,0.718607155,5.899192,0.154884033,1.53,6.950103903,1.183543612,0.131202487,0,6.085846342,5.982386954,0.337
QY101,QY101,1988,65.26996198,24.08838471,1399.999976,Non-calcareous,0.715428584,5.896288,0.154979356,1.2,6.950103903,1.183543612,0.134193282,0,6.128978308,6.024785677,0.3555
QY101,QY101,1989,65.26996198,23.78451294,1399.999976,Non-calcareous,0.713571441,5.877896,0.155446766,1.2,6.950103903,1.183543612,0.152413267,0,6.128560717,6.024375185,0.374
QY101,QY101,1990,65.26996198,23.48064118,1399.999976,Non-calcareous,0.712107155,5.843928,0.155852885,1.47,6.950103903,1.183543612,0.170805672,0,6,5.898,0.3925
QY101,QY101,1991,65.26996198,23.17676941,1399.999976,Non-calcareous,0.711321441,5.814536,0.155828588,1.48,7.560124684,1.183543612,0.176885607,0,5.912666339,5.812151012,0.411
QY101,QY101,1992,65.26996198,22.87289765,1399.999976,Non-calcareous,0.710607155,5.78664,0.155916506,1.53,8.170145464,1.183543612,0.182162017,0,6.256343463,6.149985624,0.4295
QY101,QY101,1993,65.26996198,22.56902588,1399.999976,Non-calcareous,0.709321441,5.798608,0.155980877,1.2,8.780166245,1.183543612,0.190091622,0,6.256343463,6.149985624,0.448
QY101,QY101,1994,65.26996198,22.26515412,1399.999976,Non-calcareous,0.707928583,5.79192,0.15678138,1.95,9.390187026,1.183543612,0.185340604,0,6.205155346,6.099667706,0.4665
QY101,QY101,1995,65.26996198,21.96128235,1399.999976,Non-calcareous,0.711214298,5.762264,0.156709785,0.89,10.00020781,1.183543612,0.219007203,0,6.167083457,6.062243038,0.485
QY101,QY101,1996,65.26996198,21.65741059,1399.999976,Non-calcareous,0.716392869,5.76332,0.158301836,1.47,10.61022859,1.183543612,0.213400953,0,6.04527606,5.942506367,0.5035
QY101,QY101,1997,65.26996198,21.35353882,1399.999976,Non-calcareous,0.720250012,5.757952,0.159269947,1.98,11.22024937,1.183543612,0.203064978,0,6.200241006,6.094836908,0.522
QY101,QY101,1998,65.26996198,21.04966706,1399.999976,Non-calcareous,0.724428584,5.723016,0.159655363,1.33,11.83027015,1.183543612,0.211816824,0,6.332252168,6.224603881,0.5405
QY101,QY101,1999,65.26996198,20.74579529,1399.999976,Non-calcareous,0.735214298,5.742728,0.161101121,1,12.44029093,1.183543612,0.216126847,0,6.303804676,6.196639996,0.559
QY101,QY101,2000,65.26996198,20.44192353,1399.999976,Non-calcareous,0.747178584,5.716944,0.163368113,1.41,13.05031171,1.183543612,0.224141138,0,6.268423223,6.161860028,0.5775
QY101,QY101,2001,65.26996198,20.13805176,1399.999976,Non-calcareous,0.749321441,5.712632,0.165150066,1.14,13.66033249,1.183543612,0.224853541,0,6.220155841,6.114413192,0.596
QY101,QY101,2002,65.26996198,19.83418,1399.999976,Non-calcareous,0.751035727,5.722136,0.167616033,2.09,14.27035327,1.183543612,0.22005106,0,6.238459166,6.132405361,0.6145
QY101,QY101,2003,65.26996198,19.53030824,1399.999976,Non-calcareous,0.754214299,5.646544,0.168801618,0.85,14.88037405,1.183543612,0.271569646,0,6.489139401,6.378824032,0.633
QY101,QY101,2004,65.26996198,19.22643647,1399.999976,Non-calcareous,0.758464299,5.676904,0.171918624,1.31,15.49039483,1.183543612,0.299153199,0,6.993599797,6.8747086,0.6515
QY101,QY101,2005,65.26996198,18.92256471,1399.999976,Non-calcareous,0.763107156,5.65992,0.174454187,1.31,16.10041561,1.183543612,0.330570805,0,6.55928674,6.447778865,0.67
QY101,QY101,2006,65.26996198,18.61869294,1399.999976,Non-calcareous,0.768035727,5.668808,0.177210134,1.55,16.71043639,1.183543612,0.331777796,0,5.952330494,5.851140875,0.6885
QY101,QY101,2007,65.26996198,18.31482118,1399.999976,Non-calcareous,0.771071442,5.653408,0.179890227,1.18,17.32045717,1.183543612,0.335720114,0,5.872969763,5.773129277,0.707
QY101,QY101,2008,65.26996198,18.01094941,1399.999976,Non-calcareous,0.773035727,5.659744,0.183396333,1.11,17.93047795,1.183543612,0.340518963,0,5.811294975,5.712502961,0.7255
QY101,QY101,2009,65.26996198,17.70707765,1399.999976,Non-calcareous,0.778250013,5.64936,0.187258646,0.95,18.54049874,1.183543612,0.349815842,0,5.48606942,5.39280624,0.744
QY101,QY101,2010,65.26996198,17.40320588,1399.999976,Non-calcareous,0.783464299,5.67136,0.191626906,0.91,18.54049874,1.183543612,0.354484607,0,5.133626375,5.046354726,0.7625
QY101,QY101,2011,65.26996198,17.09933412,1399.999976,Non-calcareous,0.789321442,5.642936,0.196186711,0.6,17.16712846,1.183543612,0.365764795,0,5.21633763,5.12765989,0.781
QY101,QY101,2012,65.26996198,16.79546235,1399.999976,Non-calcareous,0.794928585,5.666872,0.200747362,0.98,15.79375818,1.183543612,0.373746764,0,5.304603702,5.214425439,0.7995
QY101,QY101,2013,65.26996198,16.49159059,1399.999976,Non-calcareous,0.795321442,5.62648,0.204105445,0.43,14.42038791,1.183543612,0.380405961,0,5.314365201,5.224020992,0.818
QY101,QY101,2014,65.26996198,16.18771882,1399.999976,Non-calcareous,0.800142871,5.702072,0.207979454,1.16,13.04701763,1.183543612,0.401824779,0,5.29053086,5.200591836,0.8365
QY101,QY101,2015,65.26996198,15.88384706,1399.999976,Non-calcareous,0.805571442,5.657016,0.210109914,0.93,11.67364735,1.183543612,0.478072439,0,5.290997689,5.201050728,0.84
QY101,QY101,2016,65.26996198,15.57997529,1399.999976,Non-calcareous,0.809357157,5.671624,0.212044611,1.24,10.30027708,1.183543612,0.488569222,0,5.291487815,5.201532522,0.84
QY101,QY101,2017,65.26996198,15.27610353,1399.999976,Non-calcareous,0.812035728,5.669864,0.212898962,0.95,8.926906798,1.183543612,0.455993293,0,5.47215552,5.379128877,0.84
QY101,QY101,2018,65.26996198,14.97223176,1399.999976,Non-calcareous,0.824500014,5.655872,0.213791419,0.93,7.553536522,1.183543612,0.474195379,0,5.196148346,5.107813825,0.84
QY101,QY101,2019,65.26996198,14.66836,1399.999976,Non-calcareous,0.824785728,5.663264,0.214220561,0.91,6.180166245,1.183543612,0.472902899,0,5.080849239,4.994474802,0.84
QY106,QY106,1985,187.5,16,1460.000038,Calcareous,2.298184871,6.706592,0.162564077,1.47,6.195315683,1.19183736,0.131769721,0,8.393124447,8.250441332,0.3
QY106,QY106,1986,187.5,15.67986248,1460.000038,Calcareous,2.270068434,6.70536,0.16467038,1.48,6.195315683,1.19183736,0.138670098,0,8.941292215,8.789290247,0.3185
QY106,QY106,1987,187.5,15.35972497,1460.000038,Calcareous,2.245753366,6.705008,0.166743665,1.53,6.195315683,1.19183736,0.169055705,0,8.114461789,7.976515939,0.337
QY106,QY106,1988,187.5,15.03958745,1460.000038,Calcareous,2.218664326,6.701576,0.168849709,1.2,6.195315683,1.19183736,0.175434493,0,8.171971077,8.033047569,0.3555
QY106,QY106,1989,187.5,14.71944993,1460.000038,Calcareous,2.19352734,6.700696,0.170972722,1.2,6.195315683,1.19183736,0.20239386,0,8.17141429,8.032500247,0.374
QY106,QY106,1990,187.5,14.39931242,1460.000038,Calcareous,2.169349258,6.70404,0.173095825,1.47,6.195315683,1.19183736,0.229533574,0,8,7.864,0.3925
QY106,QY106,1991,187.5,14.0791749,1460.000038,Calcareous,2.14633556,6.701752,0.175205377,1.48,6.65437882,1.19183736,0.23977328,0,7.883555119,7.749534682,0.411
QY106,QY106,1992,187.5,13.75903739,1460.000038,Calcareous,2.123835561,6.701928,0.177470327,1.53,7.113441956,1.19183736,0.249076801,0,8.341791284,8.199980833,0.4295
QY106,QY106,1993,187.5,13.43889987,1460.000038,Calcareous,2.100958849,6.698848,0.179860481,1.2,7.572505093,1.19183736,0.259268648,0,8.341791284,8.199980833,0.448
QY106,QY106,1994,187.5,13.11876235,1460.000038,Calcareous,2.078321864,6.707384,0.182432234,1.95,8.03156823,1.19183736,0.25399581,0,8.273540462,8.132890274,0.4665
QY106,QY106,1995,187.5,12.79862484,1460.000038,Calcareous,2.062054741,6.6992,0.1850834,0.89,8.490631366,1.19183736,0.296056851,0,8.222777943,8.082990718,0.485
QY106,QY106,1996,187.5,12.47848732,1460.000038,Calcareous,2.048424604,6.70184,0.188001473,1.47,8.949694503,1.19183736,0.29162032,0,8.06036808,7.923341823,0.5035
QY106,QY106,1997,187.5,12.1583498,1460.000038,Calcareous,2.033458851,6.705712,0.191015896,1.98,9.40875764,1.19183736,0.277949594,0,8.266988007,8.126449211,0.522
QY106,QY106,1998,187.5,11.83821229,1460.000038,Calcareous,2.019212276,6.70756,0.194111314,1.33,9.867820776,1.19183736,0.29083335,0,8.443002891,8.299471841,0.5405
QY106,QY106,1999,187.5,11.51807477,1460.000038,Calcareous,2.013732824,6.702192,0.197422307,1,10.32688391,1.19183736,0.297375268,0,8.405072901,8.262186662,0.559
QY106,QY106,2000,187.5,11.19793725,1460.000038,Calcareous,2.009897208,6.700696,0.200920763,1.41,10.78594705,1.19183736,0.303794097,0,8.35789763,8.21581337,0.5775
QY106,QY106,2001,187.5,10.87779974,1460.000038,Calcareous,1.993732825,6.700872,0.204526768,1.14,11.24501019,1.19183736,0.305948514,0,8.293541121,8.152550922,0.596
QY106,QY106,2002,187.5,10.55766222,1460.000038,Calcareous,1.977465702,6.709672,0.20832099,2.09,11.70407332,1.19183736,0.299878669,0,8.317945555,8.176540481,0.6145
QY106,QY106,2003,187.5,10.23752471,1460.000038,Calcareous,1.963458853,6.692072,0.212147892,0.85,12.16313646,1.19183736,0.370229924,0,8.652185868,8.505098709,0.633
QY106,QY106,2004,187.5,9.91738719,1460.000038,Calcareous,1.951095839,6.705272,0.216272745,1.31,12.6221996,1.19183736,0.402432628,0,9.324799729,9.166278133,0.6515
QY106,QY106,2005,187.5,9.597249673,1460.000038,Calcareous,1.939520497,6.698408,0.220467918,1.31,13.08126273,1.19183736,0.443112272,0,8.745715653,8.597038487,0.67
QY106,QY106,2006,187.5,9.277112157,1460.000038,Calcareous,1.92859584,6.707296,0.224851293,1.55,13.54032587,1.19183736,0.445395693,0,7.936440658,7.801521167,0.6885
QY106,QY106,2007,187.5,8.956974641,1460.000038,Calcareous,1.915513649,6.7058,0.229399777,1.18,13.99938901,1.19183736,0.450876899,0,7.83062635,7.697505702,0.707
QY106,QY106,2008,187.5,8.636837124,1460.000038,Calcareous,1.90140406,6.702016,0.234155182,1.11,14.45845214,1.19183736,0.457762962,0,7.7483933,7.616670614,0.7255
QY106,QY106,2009,187.5,8.316699608,1460.000038,Calcareous,1.891780772,6.699992,0.239073266,0.95,14.91751528,1.19183736,0.47062653,0,7.314759226,7.19040832,0.744
QY106,QY106,2010,187.5,7.996562092,1460.000038,Calcareous,1.882362965,6.697352,0.244191166,0.91,14.91751528,1.19183736,0.477144876,0,6.844835166,6.728472968,0.7625
QY106,QY106,2011,187.5,7.676424575,1460.000038,Calcareous,1.874041047,6.680544,0.249335688,0.6,13.81251415,1.19183736,0.491499851,0,6.95511684,6.836879854,0.781
QY106,QY106,2012,187.5,7.356287059,1460.000038,Calcareous,1.86561639,6.688552,0.254136888,0.98,12.70751302,1.19183736,0.502428151,0,7.072804937,6.952567253,0.7995
QY106,QY106,2013,187.5,7.036149542,1460.000038,Calcareous,1.850787623,6.677464,0.258491383,0.43,11.60251188,1.19183736,0.511337963,0,7.085820268,6.965361323,0.818
QY106,QY106,2014,187.5,6.716012026,1460.000038,Calcareous,1.841986253,6.701136,0.262557346,1.16,10.49751075,1.19183736,0.541194622,0,7.054041147,6.934122447,0.8365
QY106,QY106,2015,187.5,6.39587451,1460.000038,Calcareous,1.834178034,6.695768,0.266134825,0.93,9.39250962,1.19183736,0.637377854,0,7.054663585,6.934734304,0.84
QY106,QY106,2016,187.5,6.075736993,1460.000038,Calcareous,1.824486254,6.699112,0.269390572,1.24,8.287508488,1.19183736,0.65078094,0,7.055317086,6.935376696,0.84
QY106,QY106,2017,187.5,5.755599477,1460.000038,Calcareous,1.813664336,6.697264,0.272200649,0.95,7.182507357,1.19183736,0.609617396,0,7.29620736,7.172171835,0.84
QY106,QY106,2018,187.5,5.435461961,1460.000038,Calcareous,1.815616391,6.696648,0.27463924,0.93,6.077506225,1.19183736,0.6325753,0,6.928197795,6.810418433,0.84
QY106,QY106,2019,187.5,5.115324444,1460.000038,Calcareous,1.802054747,6.69524,0.276717174,0.91,4.972505093,1.19183736,0.630974324,0,6.774465652,6.659299736,0.84
QY107,QY107,1985,146,24,1409.999967,Non-calcareous,1.404609962,6.091296,0.144478246,1.47,6.32866081,1.179206482,0.098990338,0,6.294843335,6.187830999,0.3
QY107,QY107,1986,146,23.41084186,1409.999967,Non-calcareous,1.389361735,6.029256,0.145824931,1.48,6.32866081,1.179206482,0.102909855,0,6.705969161,6.591967685,0.3185
QY107,QY107,1987,146,22.82168373,1409.999967,Non-calcareous,1.376985848,5.973904,0.146989373,1.53,6.32866081,1.179206482,0.127831361,0,6.085846342,5.982386954,0.337
QY107,QY107,1988,146,22.23252559,1409.999967,Non-calcareous,1.362375919,5.947944,0.148112934,1.2,6.32866081,1.179206482,0.135010874,0,6.128978308,6.024785677,0.3555
QY107,QY107,1989,146,21.64336745,1409.999967,Non-calcareous,1.349184429,5.916,0.149319426,1.2,6.32866081,1.179206482,0.157717643,0,6.128560717,6.024375185,0.374
QY107,QY107,1990,146,21.05420931,1409.999967,Non-calcareous,1.336631237,5.8786,0.150458093,1.47,6.32866081,1.179206482,0.180528458,0,6,5.898,0.3925
QY107,QY107,1991,146,20.46505118,1409.999967,Non-calcareous,1.324893648,5.845072,0.151391262,1.48,6.814392972,1.179206482,0.190301655,0,5.912666339,5.812151012,0.411
QY107,QY107,1992,146,19.87589304,1409.999967,Non-calcareous,1.313439747,5.8104,0.152417128,1.53,7.300125134,1.179206482,0.199235819,0,6.256343463,6.149985624,0.4295
QY107,QY107,1993,146,19.2867349,1409.999967,Non-calcareous,1.301595775,5.799664,0.153426763,1.2,7.785857296,1.179206482,0.207065845,0,6.256343463,6.149985624,0.448
QY107,QY107,1994,146,18.69757676,1409.999967,Non-calcareous,1.289822726,5.79544,0.154777144,1.95,8.271589458,1.179206482,0.204115403,0,6.205155346,6.099667706,0.4665
QY107,QY107,1995,146,18.10841863,1409.999967,Non-calcareous,1.282872371,5.738328,0.155768046,0.89,8.75732162,1.179206482,0.234077778,0,6.167083457,6.062243038,0.485
QY107,QY107,1996,146,17.51926049,1409.999967,Non-calcareous,1.277943293,5.748272,0.157537855,1.47,9.243053782,1.179206482,0.233998139,0,6.04527606,5.942506367,0.5035
QY107,QY107,1997,146,16.93010235,1409.999967,Non-calcareous,1.271879463,5.742024,0.159066517,1.98,9.728785944,1.179206482,0.22409443,0,6.200241006,6.094836908,0.522
QY107,QY107,1998,146,16.34094422,1409.999967,Non-calcareous,1.266276626,5.685,0.160304323,1.33,10.21451811,1.179206482,0.235661711,0,6.332252168,6.224603881,0.5405
QY107,QY107,1999,146,15.75178608,1409.999967,Non-calcareous,1.267375917,5.682008,0.16202913,1,10.70025027,1.179206482,0.241191519,0,6.303804676,6.196639996,0.559
QY107,QY107,2000,146,15.16262794,1409.999967,Non-calcareous,1.269751803,5.678048,0.164191669,1.41,11.18598243,1.179206482,0.242058214,0,6.268423223,6.161860028,0.5775
QY107,QY107,2001,146,14.5734698,1409.999967,Non-calcareous,1.262482299,5.647952,0.166148632,1.14,11.67171459,1.179206482,0.245604253,0,6.220155841,6.114413192,0.596
QY107,QY107,2002,146,13.98431167,1409.999967,Non-calcareous,1.25500003,5.674616,0.168447039,2.09,12.15744675,1.179206482,0.240092803,0,6.238459166,6.132405361,0.6145
QY107,QY107,2003,146,13.39515353,1409.999967,Non-calcareous,1.249184427,5.554848,0.170067264,0.85,12.64317892,1.179206482,0.295411329,0,6.489139401,6.378824032,0.633
QY107,QY107,2004,146,12.80599539,1409.999967,Non-calcareous,1.244539037,5.598232,0.172674306,1.31,13.12891108,1.179206482,0.316741981,0,6.993599797,6.8747086,0.6515
QY107,QY107,2005,146,12.21683725,1409.999967,Non-calcareous,1.240425561,5.574472,0.174934896,1.31,13.61464324,1.179206482,0.346781834,0,6.55928674,6.447778865,0.67
QY107,QY107,2006,146,11.62767912,1409.999967,Non-calcareous,1.236773079,5.584152,0.177361158,1.55,14.1003754,1.179206482,0.34873994,0,5.952330494,5.851140875,0.6885
QY107,QY107,2007,146,11.03852098,1409.999967,Non-calcareous,1.231347547,5.543144,0.179815877,1.18,14.58610756,1.179206482,0.353594452,0,5.872969763,5.773129277,0.707
QY107,QY107,2008,146,10.44936284,1409.999967,Non-calcareous,1.22503549,5.533816,0.182732408,1.11,15.07183973,1.179206482,0.359340283,0,5.811294975,5.712502961,0.7255
QY107,QY107,2009,146,9.860204706,1409.999967,Non-calcareous,1.222127689,5.503016,0.185857632,0.95,15.55757189,1.179206482,0.369811741,0,5.48606942,5.39280624,0.744
QY107,QY107,2010,146,9.271046569,1409.999967,Non-calcareous,1.219290809,5.508384,0.189312163,0.91,15.55757189,1.179206482,0.37518146,0,5.133626375,5.046354726,0.7625
QY107,QY107,2011,146,8.681888431,1409.999967,Non-calcareous,1.217234071,5.440976,0.192890519,0.6,14.40515916,1.179206482,0.386330847,0,5.21633763,5.12765989,0.781
QY107,QY107,2012,146,8.092730294,1409.999967,Non-calcareous,1.21503549,5.47952,0.196304842,0.98,13.25274642,1.179206482,0.395375896,0,5.304603702,5.214425439,0.7995
QY107,QY107,2013,146,7.503572157,1409.999967,Non-calcareous,1.207836908,5.367584,0.198774417,0.43,12.10033369,1.179206482,0.402252716,0,5.314365201,5.224020992,0.818
QY107,QY107,2014,146,6.91441402,1409.999967,Non-calcareous,1.205177333,5.4936,0.201450041,1.16,10.94792096,1.179206482,0.42684849,0,5.29053086,5.200591836,0.8365
QY107,QY107,2015,146,6.325255882,1409.999967,Non-calcareous,1.203191518,5.439656,0.202826554,0.93,9.795508226,1.179206482,0.491808313,0,5.290997689,5.201050728,0.84
QY107,QY107,2016,146,5.736097745,1409.999967,Non-calcareous,1.199751801,5.46368,0.203963824,1.24,8.643095493,1.179206482,0.501555226,0,5.291487815,5.201532522,0.84
QY107,QY107,2017,146,5.146939608,1409.999967,Non-calcareous,1.195319177,5.43684,0.204207735,0.95,7.490682761,1.179206482,0.473315639,0,5.47215552,5.379128877,0.84
QY107,QY107,2018,146,4.557781471,1409.999967,Non-calcareous,1.200744709,5.422232,0.204348725,0.93,6.338270028,1.179206482,0.488884193,0,5.196148346,5.107813825,0.84
QY107,QY107,2019,146,3.968623333,1409.999967,Non-calcareous,1.194078042,5.41352,0.204100306,0.91,5.185857296,1.179206482,0.487909439,0,5.080849239,4.994474802,0.84
QY110,QY110,1985,220.5,21,1379.999995,Non-calcareous,1.259384062,6.072904,0.197049089,1.47,6.403145754,1.246596876,0.095348555,0,9.442265003,9.281746498,0.3
QY110,QY110,1986,220.5,20.7086002,1379.999995,Non-calcareous,1.250942033,5.981296,0.197922839,1.48,6.403145754,1.246596876,0.098292859,0,10.05895374,9.887951528,0.3185
QY110,QY110,1987,220.5,20.41720039,1379.999995,Non-calcareous,1.24684783,5.911688,0.19848035,1.53,6.403145754,1.246596876,0.123887942,0,9.128769513,8.973580431,0.337
QY110,QY110,1988,220.5,20.12580059,1379.999995,Non-calcareous,1.239094207,5.892768,0.198942374,1.2,6.403145754,1.246596876,0.132500788,0,9.193467462,9.037178515,0.3555
QY110,QY110,1989,220.5,19.83440078,1379.999995,Non-calcareous,1.233333338,5.858976,0.199591813,1.2,6.403145754,1.246596876,0.156254482,0,9.192841076,9.036562778,0.374
