site,ID,Year,dep,irr,CEC,clay,bulkdens,soil_type,SOC,pH,PS,fer,man,soilCd,rice_yield,straw_yield,straw_recy,lime,scenario
QY248,QY248,2025,2.128945351,1.295719614,181.4359949,23.18687,1379.999995,Calcareous,2.018297108,6.703952,0.91,0.046250536,3.341869482,0.202785004,9.314890271,9.156537136,1,0,BNPRLopt
QY248,QY248,2026,2.128945351,1.295719614,181.4359949,23.18687,1379.999995,Calcareous,2.027681166,6.703864,0.91,0.046250536,3.341869482,0.205019291,9.314890271,9.156537136,1,0,BNPRLopt
QY248,QY248,2027,2.128945351,1.295719614,181.4359949,23.18687,1379.999995,Calcareous,2.036231891,6.703864,0.91,0.046250536,3.341869482,0.20725241,9.314890271,9.156537136,1,0,BNPRLopt
QY248,QY248,2028,2.128945351,1.295719614,181.4359949,23.18687,1379.999995,Calcareous,2.044130442,6.703776,0.91,0.046250536,3.341869482,0.209484283,9.314890271,9.156537136,1,0,BNPRLopt
QY248,QY248,2029,2.128945351,1.295719614,181.4359949,23.18687,1379.999995,Calcareous,2.051521746,6.703776,0.91,0.046250536,3.341869482,0.211714805,9.314890271,9.156537136,1,0,BNPRLopt
QY248,QY248,2030,2.128945351,1.295719614,181.4359949,23.18687,1379.999995,Calcareous,2.0585145,6.703688,0.91,0.046250536,3.341869482,0.213943944,9.314890271,9.156537136,1,0,BNPRLopt
QY248,QY248,2031,2.128945351,1.295719614,181.4359949,23.18687,1379.999995,Calcareous,2.065181167,6.7036,0.91,0.046250536,3.341869482,0.216171632,9.314890271,9.156537136,1,0,BNPRLopt
QY248,QY248,2032,2.128945351,1.295719614,181.4359949,23.18687,1379.999995,Calcareous,2.071557978,6.7036,0.91,0.046250536,3.341869482,0.218397836,9.314890271,9.156537136,1,0,BNPRLopt
QY248,QY248,2033,2.128945351,1.295719614,181.4359949,23.18687,1379.999995,Calcareous,2.077681167,6.703512,0.91,0.046250536,3.341869482,0.220622553,9.314890271,9.156537136,1,0,BNPRLopt
QY248,QY248,2034,2.128945351,1.295719614,181.4359949,23.18687,1379.999995,Calcareous,2.083623196,6.703424,0.91,0.046250536,3.341869482,0.222845735,9.314890271,9.156537136,1,0,BNPRLopt
QY248,QY248,2035,2.128945351,1.295719614,181.4359949,23.18687,1379.999995,Calcareous,2.089420297,6.703424,0.91,0.046250536,3.341869482,0.225067368,9.314890271,9.156537136,1,0,BNPRLopt
QY248,QY248,2036,2.128945351,1.295719614,181.4359949,23.18687,1379.999995,Calcareous,2.095036239,6.703336,0.91,0.046250536,3.341869482,0.22728747,9.314890271,9.156537136,1,0,BNPRLopt
QY248,QY248,2037,2.128945351,1.295719614,181.4359949,23.18687,1379.999995,Calcareous,2.100543486,6.703248,0.91,0.046250536,3.341869482,0.229506001,9.314890271,9.156537136,1,0,BNPRLopt
QY248,QY248,2038,2.128945351,1.295719614,181.4359949,23.18687,1379.999995,Calcareous,2.105905804,6.703248,0.91,0.046250536,3.341869482,0.231722959,9.314890271,9.156537136,1,0,BNPRLopt
QY248,QY248,2039,2.128945351,1.295719614,181.4359949,23.18687,1379.999995,Calcareous,2.111195659,6.70316,0.91,0.046250536,3.341869482,0.23393836,9.314890271,9.156537136,1,0,BNPRLopt
QY248,QY248,2040,2.128945351,1.295719614,181.4359949,23.18687,1379.999995,Calcareous,2.116376819,6.703072,0.91,0.046250536,3.341869482,0.236152179,9.314890271,9.156537136,1,0,BNPRLopt
QY248,QY248,2041,2.128945351,1.295719614,181.4359949,23.18687,1379.999995,Calcareous,2.121449283,6.703072,0.91,0.046250536,3.341869482,0.238364412,9.314890271,9.156537136,1,0,BNPRLopt
QY248,QY248,2042,2.128945351,1.295719614,181.4359949,23.18687,1379.999995,Calcareous,2.126413051,6.702984,0.91,0.046250536,3.341869482,0.240575081,9.314890271,9.156537136,1,0,BNPRLopt
QY248,QY248,2043,2.128945351,1.295719614,181.4359949,23.18687,1379.999995,Calcareous,2.131304355,6.702896,0.91,0.046250536,3.341869482,0.242784155,9.314890271,9.156537136,1,0,BNPRLopt
QY248,QY248,2044,2.128945351,1.295719614,181.4359949,23.18687,1379.999995,Calcareous,2.136123196,6.702896,0.91,0.046250536,3.341869482,0.244991634,9.314890271,9.156537136,1,0,BNPRLopt
QY248,QY248,2045,2.128945351,1.295719614,181.4359949,23.18687,1379.999995,Calcareous,2.140869573,6.702808,0.91,0.046250536,3.341869482,0.247197545,9.314890271,9.156537136,1,0,BNPRLopt
QY248,QY248,2046,2.128945351,1.295719614,181.4359949,23.18687,1379.999995,Calcareous,2.145507254,6.702808,0.91,0.046250536,3.341869482,0.249401862,9.314890271,9.156537136,1,0,BNPRLopt
QY248,QY248,2047,2.128945351,1.295719614,181.4359949,23.18687,1379.999995,Calcareous,2.150108703,6.70272,0.91,0.046250536,3.341869482,0.251604604,9.314890271,9.156537136,1,0,BNPRLopt
QY248,QY248,2048,2.128945351,1.295719614,181.4359949,23.18687,1379.999995,Calcareous,2.154601457,6.702632,0.91,0.046250536,3.341869482,0.253805751,9.314890271,9.156537136,1,0,BNPRLopt
QY248,QY248,2049,2.128945351,1.295719614,181.4359949,23.18687,1379.999995,Calcareous,2.159057978,6.702632,0.91,0.046250536,3.341869482,0.256005297,9.314890271,9.156537136,1,0,BNPRLopt
QY248,QY248,2050,2.128945351,1.295719614,181.4359949,23.18687,1379.999995,Calcareous,2.163405805,6.702544,0.91,0.046250536,3.341869482,0.258203273,9.314890271,9.156537136,1,0,BNPRLopt
QY264,QY264,2020,3.445126061,1.366166785,211.5,16.57884,1250,Non-calcareous,2.1366,5.977072,0.91,0.046050353,0,0.415622706,4.234041032,4.162062335,1,0,BNPRLopt
QY264,QY264,2021,3.445126061,1.366166785,211.5,16.57884,1250,Non-calcareous,2.12964,6.035328,0.91,0.046050353,0,0.416610559,4.234041032,4.162062335,1,0,BNPRLopt
QY264,QY264,2022,3.445126061,1.366166785,211.5,16.57884,1250,Non-calcareous,2.11752,6.044832,0.91,0.046050353,0,0.417663872,4.234041032,4.162062335,1,0,BNPRLopt
QY264,QY264,2023,3.445126061,1.366166785,211.5,16.57884,1250,Non-calcareous,2.1048,6.049584,0.91,0.046050353,0,0.418719585,4.234041032,4.162062335,1,0,BNPRLopt
QY264,QY264,2024,3.445126061,1.366166785,211.5,16.57884,1250,Non-calcareous,2.09172,6.053104,0.91,0.046050353,0,0.419771718,4.234041032,4.162062335,1,0,BNPRLopt
QY264,QY264,2025,3.445126061,1.366166785,211.5,16.57884,1250,Non-calcareous,2.07852,6.056096,0.91,0.046050353,0,0.420818564,4.234041032,4.162062335,1,0,BNPRLopt
QY264,QY264,2026,3.445126061,1.366166785,211.5,16.57884,1250,Non-calcareous,2.0652,6.058736,0.91,0.046050353,0,0.421859363,4.234041032,4.162062335,1,0,BNPRLopt
QY264,QY264,2027,3.445126061,1.366166785,211.5,16.57884,1250,Non-calcareous,2.05192,6.061376,0.91,0.046050353,0,0.422893551,4.234041032,4.162062335,1,0,BNPRLopt
QY264,QY264,2028,3.445126061,1.366166785,211.5,16.57884,1250,Non-calcareous,2.03872,6.06384,0.91,0.046050353,0,0.423921075,4.234041032,4.162062335,1,0,BNPRLopt
QY264,QY264,2029,3.445126061,1.366166785,211.5,16.57884,1250,Non-calcareous,2.02564,6.066304,0.91,0.046050353,0,0.424941686,4.234041032,4.162062335,1,0,BNPRLopt
QY264,QY264,2030,3.445126061,1.366166785,211.5,16.57884,1250,Non-calcareous,2.01272,6.06868,0.91,0.046050353,0,0.425955375,4.234041032,4.162062335,1,0,BNPRLopt
QY264,QY264,2031,3.445126061,1.366166785,211.5,16.57884,1250,Non-calcareous,1.99996,6.070968,0.91,0.046050353,0,0.426962045,4.234041032,4.162062335,1,0,BNPRLopt
QY264,QY264,2032,3.445126061,1.366166785,211.5,16.57884,1250,Non-calcareous,1.98736,6.073256,0.91,0.046050353,0,0.427961603,4.234041032,4.162062335,1,0,BNPRLopt
QY264,QY264,2033,3.445126061,1.366166785,211.5,16.57884,1250,Non-calcareous,1.975,6.075544,0.91,0.046050353,0,0.428954063,4.234041032,4.162062335,1,0,BNPRLopt
QY264,QY264,2034,3.445126061,1.366166785,211.5,16.57884,1250,Non-calcareous,1.9628,6.077744,0.91,0.046050353,0,0.429939496,4.234041032,4.162062335,1,0,BNPRLopt
QY264,QY264,2035,3.445126061,1.366166785,211.5,16.57884,1250,Non-calcareous,1.95084,6.079944,0.91,0.046050353,0,0.43091781,4.234041032,4.162062335,1,0,BNPRLopt
QY264,QY264,2036,3.445126061,1.366166785,211.5,16.57884,1250,Non-calcareous,1.93904,6.082144,0.91,0.046050353,0,0.431889079,4.234041032,4.162062335,1,0,BNPRLopt
QY264,QY264,2037,3.445126061,1.366166785,211.5,16.57884,1250,Non-calcareous,1.92748,6.084256,0.91,0.046050353,0,0.432853331,4.234041032,4.162062335,1,0,BNPRLopt
QY264,QY264,2038,3.445126061,1.366166785,211.5,16.57884,1250,Non-calcareous,1.91608,6.086368,0.91,0.046050353,0,0.433810531,4.234041032,4.162062335,1,0,BNPRLopt
QY264,QY264,2039,3.445126061,1.366166785,211.5,16.57884,1250,Non-calcareous,1.90488,6.08848,0.91,0.046050353,0,0.434760712,4.234041032,4.162062335,1,0,BNPRLopt
QY264,QY264,2040,3.445126061,1.366166785,211.5,16.57884,1250,Non-calcareous,1.89392,6.090504,0.91,0.046050353,0,0.435703935,4.234041032,4.162062335,1,0,BNPRLopt
QY264,QY264,2041,3.445126061,1.366166785,211.5,16.57884,1250,Non-calcareous,1.88312,6.092528,0.91,0.046050353,0,0.436640174,4.234041032,4.162062335,1,0,BNPRLopt
QY264,QY264,2042,3.445126061,1.366166785,211.5,16.57884,1250,Non-calcareous,1.87252,6.094464,0.91,0.046050353,0,0.437569469,4.234041032,4.162062335,1,0,BNPRLopt
QY264,QY264,2043,3.445126061,1.366166785,211.5,16.57884,1250,Non-calcareous,1.86212,6.0964,0.91,0.046050353,0,0.438491772,4.234041032,4.162062335,1,0,BNPRLopt
QY264,QY264,2044,3.445126061,1.366166785,211.5,16.57884,1250,Non-calcareous,1.85188,6.098336,0.91,0.046050353,0,0.439407156,4.234041032,4.162062335,1,0,BNPRLopt
QY264,QY264,2045,3.445126061,1.366166785,211.5,16.57884,1250,Non-calcareous,1.84184,6.100184,0.91,0.046050353,0,0.440315669,4.234041032,4.162062335,1,0,BNPRLopt
QY264,QY264,2046,3.445126061,1.366166785,211.5,16.57884,1250,Non-calcareous,1.83196,6.102032,0.91,0.046050353,0,0.441217269,4.234041032,4.162062335,1,0,BNPRLopt
QY264,QY264,2047,3.445126061,1.366166785,211.5,16.57884,1250,Non-calcareous,1.82228,6.10388,0.91,0.046050353,0,0.442112009,4.234041032,4.162062335,1,0,BNPRLopt
QY264,QY264,2048,3.445126061,1.366166785,211.5,16.57884,1250,Non-calcareous,1.81276,6.105728,0.91,0.046050353,0,0.442999975,4.234041032,4.162062335,1,0,BNPRLopt
QY264,QY264,2049,3.445126061,1.366166785,211.5,16.57884,1250,Non-calcareous,1.8034,6.107488,0.91,0.046050353,0,0.443881228,4.234041032,4.162062335,1,0,BNPRLopt
QY264,QY264,2050,3.445126061,1.366166785,211.5,16.57884,1250,Non-calcareous,1.79424,6.10916,0.91,0.046050353,0,0.444755703,4.234041032,4.162062335,1,0,BNPRLopt
QY267,QY267,2020,3.190342426,1.3332554,168.2179975,10.79003622,1379.999995,Calcareous,2.25735508,6.693832,0.91,0.10726819,0.785543048,0.293457632,10.16169848,9.988949603,1,0,BNPRLopt
QY267,QY267,2021,3.190342426,1.3332554,168.2179975,10.79003622,1379.999995,Calcareous,2.286666675,6.694448,0.91,0.10726819,0.785543048,0.295012139,10.16169848,9.988949603,1,0,BNPRLopt
QY267,QY267,2022,3.190342426,1.3332554,168.2179975,10.79003622,1379.999995,Calcareous,2.300760878,6.696208,0.91,0.10726819,0.785543048,0.296571309,10.16169848,9.988949603,1,0,BNPRLopt
QY267,QY267,2023,3.190342426,1.3332554,168.2179975,10.79003622,1379.999995,Calcareous,2.312608704,6.697088,0.91,0.10726819,0.785543048,0.298132235,10.16169848,9.988949603,1,0,BNPRLopt
QY267,QY267,2024,3.190342426,1.3332554,168.2179975,10.79003622,1379.999995,Calcareous,2.322644936,6.697616,0.91,0.10726819,0.785543048,0.299694049,10.16169848,9.988949603,1,0,BNPRLopt
QY267,QY267,2025,3.190342426,1.3332554,168.2179975,10.79003622,1379.999995,Calcareous,2.331340588,6.697968,0.91,0.10726819,0.785543048,0.301256212,10.16169848,9.988949603,1,0,BNPRLopt
QY267,QY267,2026,3.190342426,1.3332554,168.2179975,10.79003622,1379.999995,Calcareous,2.339021747,6.698232,0.91,0.10726819,0.785543048,0.302818367,10.16169848,9.988949603,1,0,BNPRLopt
QY267,QY267,2027,3.190342426,1.3332554,168.2179975,10.79003622,1379.999995,Calcareous,2.345905805,6.698496,0.91,0.10726819,0.785543048,0.304380264,10.16169848,9.988949603,1,0,BNPRLopt
QY267,QY267,2028,3.190342426,1.3332554,168.2179975,10.79003622,1379.999995,Calcareous,2.352137689,6.698672,0.91,0.10726819,0.785543048,0.305941742,10.16169848,9.988949603,1,0,BNPRLopt
QY267,QY267,2029,3.190342426,1.3332554,168.2179975,10.79003622,1379.999995,Calcareous,2.357862327,6.698848,0.91,0.10726819,0.785543048,0.307502632,10.16169848,9.988949603,1,0,BNPRLopt
QY267,QY267,2030,3.190342426,1.3332554,168.2179975,10.79003622,1379.999995,Calcareous,2.363224646,6.698936,0.91,0.10726819,0.785543048,0.309062833,10.16169848,9.988949603,1,0,BNPRLopt
QY267,QY267,2031,3.190342426,1.3332554,168.2179975,10.79003622,1379.999995,Calcareous,2.368260878,6.699112,0.91,0.10726819,0.785543048,0.310622239,10.16169848,9.988949603,1,0,BNPRLopt
QY267,QY267,2032,3.190342426,1.3332554,168.2179975,10.79003622,1379.999995,Calcareous,2.373043486,6.6992,0.91,0.10726819,0.785543048,0.312180825,10.16169848,9.988949603,1,0,BNPRLopt
QY267,QY267,2033,3.190342426,1.3332554,168.2179975,10.79003622,1379.999995,Calcareous,2.377644936,6.699288,0.91,0.10726819,0.785543048,0.313738506,10.16169848,9.988949603,1,0,BNPRLopt
QY267,QY267,2034,3.190342426,1.3332554,168.2179975,10.79003622,1379.999995,Calcareous,2.382065226,6.699376,0.91,0.10726819,0.785543048,0.315295252,10.16169848,9.988949603,1,0,BNPRLopt
QY267,QY267,2035,3.190342426,1.3332554,168.2179975,10.79003622,1379.999995,Calcareous,2.386304356,6.699464,0.91,0.10726819,0.785543048,0.316851032,10.16169848,9.988949603,1,0,BNPRLopt
QY267,QY267,2036,3.190342426,1.3332554,168.2179975,10.79003622,1379.999995,Calcareous,2.390434791,6.699552,0.91,0.10726819,0.785543048,0.318405813,10.16169848,9.988949603,1,0,BNPRLopt
QY267,QY267,2037,3.190342426,1.3332554,168.2179975,10.79003622,1379.999995,Calcareous,2.39445653,6.699552,0.91,0.10726819,0.785543048,0.31995958,10.16169848,9.988949603,1,0,BNPRLopt
QY267,QY267,2038,3.190342426,1.3332554,168.2179975,10.79003622,1379.999995,Calcareous,2.398405805,6.69964,0.91,0.10726819,0.785543048,0.321512278,10.16169848,9.988949603,1,0,BNPRLopt
QY267,QY267,2039,3.190342426,1.3332554,168.2179975,10.79003622,1379.999995,Calcareous,2.402246385,6.69964,0.91,0.10726819,0.785543048,0.323063936,10.16169848,9.988949603,1,0,BNPRLopt
QY267,QY267,2040,3.190342426,1.3332554,168.2179975,10.79003622,1379.999995,Calcareous,2.406014501,6.699728,0.91,0.10726819,0.785543048,0.324614499,10.16169848,9.988949603,1,0,BNPRLopt
QY267,QY267,2041,3.190342426,1.3332554,168.2179975,10.79003622,1379.999995,Calcareous,2.409673921,6.699728,0.91,0.10726819,0.785543048,0.326163998,10.16169848,9.988949603,1,0,BNPRLopt
QY267,QY267,2042,3.190342426,1.3332554,168.2179975,10.79003622,1379.999995,Calcareous,2.41329711,6.699728,0.91,0.10726819,0.785543048,0.327712376,10.16169848,9.988949603,1,0,BNPRLopt
QY267,QY267,2043,3.190342426,1.3332554,168.2179975,10.79003622,1379.999995,Calcareous,2.416847834,6.699816,0.91,0.10726819,0.785543048,0.329259633,10.16169848,9.988949603,1,0,BNPRLopt
QY267,QY267,2044,3.190342426,1.3332554,168.2179975,10.79003622,1379.999995,Calcareous,2.420362327,6.699816,0.91,0.10726819,0.785543048,0.330805797,10.16169848,9.988949603,1,0,BNPRLopt
QY267,QY267,2045,3.190342426,1.3332554,168.2179975,10.79003622,1379.999995,Calcareous,2.423768124,6.699816,0.91,0.10726819,0.785543048,0.332350828,10.16169848,9.988949603,1,0,BNPRLopt
QY267,QY267,2046,3.190342426,1.3332554,168.2179975,10.79003622,1379.999995,Calcareous,2.427173921,6.699816,0.91,0.10726819,0.785543048,0.33389471,10.16169848,9.988949603,1,0,BNPRLopt
QY267,QY267,2047,3.190342426,1.3332554,168.2179975,10.79003622,1379.999995,Calcareous,2.430471023,6.699816,0.91,0.10726819,0.785543048,0.335437448,10.16169848,9.988949603,1,0,BNPRLopt
QY267,QY267,2048,3.190342426,1.3332554,168.2179975,10.79003622,1379.999995,Calcareous,2.433731892,6.699816,0.91,0.10726819,0.785543048,0.336979024,10.16169848,9.988949603,1,0,BNPRLopt
QY267,QY267,2049,3.190342426,1.3332554,168.2179975,10.79003622,1379.999995,Calcareous,2.43695653,6.699816,0.91,0.10726819,0.785543048,0.338519437,10.16169848,9.988949603,1,0,BNPRLopt
QY267,QY267,2050,3.190342426,1.3332554,168.2179975,10.79003622,1379.999995,Calcareous,2.440108704,6.699816,0.91,0.10726819,0.785543048,0.340058686,10.16169848,9.988949603,1,0,BNPRLopt
QY270,QY270,2020,1.885301766,1.207096556,249.5,6.882963333,1379.999995,Calcareous,2.587789864,6.703864,0.91,0.166535352,0,0.492366631,6.774465652,6.659299736,1,0,BNPRLopt
QY270,QY270,2021,1.885301766,1.207096556,249.5,6.882963333,1379.999995,Calcareous,2.590760879,6.703424,0.91,0.166535352,0,0.49303296,6.774465652,6.659299736,1,0,BNPRLopt
QY270,QY270,2022,1.885301766,1.207096556,249.5,6.882963333,1379.999995,Calcareous,2.58405798,6.704216,0.91,0.166535352,0,0.493699102,6.774465652,6.659299736,1,0,BNPRLopt
QY270,QY270,2023,1.885301766,1.207096556,249.5,6.882963333,1379.999995,Calcareous,2.576086965,6.704568,0.91,0.166535352,0,0.494363355,6.774465652,6.659299736,1,0,BNPRLopt
QY270,QY270,2024,1.885301766,1.207096556,249.5,6.882963333,1379.999995,Calcareous,2.567210154,6.704744,0.91,0.166535352,0,0.495025142,6.774465652,6.659299736,1,0,BNPRLopt
QY270,QY270,2025,1.885301766,1.207096556,249.5,6.882963333,1379.999995,Calcareous,2.557753632,6.704744,0.91,0.166535352,0,0.495684122,6.774465652,6.659299736,1,0,BNPRLopt
QY270,QY270,2026,1.885301766,1.207096556,249.5,6.882963333,1379.999995,Calcareous,2.547826096,6.704832,0.91,0.166535352,0,0.496340026,6.774465652,6.659299736,1,0,BNPRLopt
QY270,QY270,2027,1.885301766,1.207096556,249.5,6.882963333,1379.999995,Calcareous,2.537608704,6.704832,0.91,0.166535352,0,0.49699276,6.774465652,6.659299736,1,0,BNPRLopt
QY270,QY270,2028,1.885301766,1.207096556,249.5,6.882963333,1379.999995,Calcareous,2.527210154,6.704832,0.91,0.166535352,0,0.497642173,6.774465652,6.659299736,1,0,BNPRLopt
QY270,QY270,2029,1.885301766,1.207096556,249.5,6.882963333,1379.999995,Calcareous,2.516739139,6.704832,0.91,0.166535352,0,0.49828819,6.774465652,6.659299736,1,0,BNPRLopt
QY270,QY270,2030,1.885301766,1.207096556,249.5,6.882963333,1379.999995,Calcareous,2.506231893,6.704832,0.91,0.166535352,0,0.498930763,6.774465652,6.659299736,1,0,BNPRLopt
QY270,QY270,2031,1.885301766,1.207096556,249.5,6.882963333,1379.999995,Calcareous,2.495724646,6.704832,0.91,0.166535352,0,0.499569853,6.774465652,6.659299736,1,0,BNPRLopt
QY270,QY270,2032,1.885301766,1.207096556,249.5,6.882963333,1379.999995,Calcareous,2.485289864,6.704832,0.91,0.166535352,0,0.50020543,6.774465652,6.659299736,1,0,BNPRLopt
QY270,QY270,2033,1.885301766,1.207096556,249.5,6.882963333,1379.999995,Calcareous,2.474891313,6.704832,0.91,0.166535352,0,0.500837483,6.774465652,6.659299736,1,0,BNPRLopt
QY270,QY270,2034,1.885301766,1.207096556,249.5,6.882963333,1379.999995,Calcareous,2.46463769,6.704832,0.91,0.166535352,0,0.501465992,6.774465652,6.659299736,1,0,BNPRLopt
QY270,QY270,2035,1.885301766,1.207096556,249.5,6.882963333,1379.999995,Calcareous,2.454492762,6.704744,0.91,0.166535352,0,0.502090967,6.774465652,6.659299736,1,0,BNPRLopt
QY270,QY270,2036,1.885301766,1.207096556,249.5,6.882963333,1379.999995,Calcareous,2.44445653,6.704744,0.91,0.166535352,0,0.502712355,6.774465652,6.659299736,1,0,BNPRLopt
QY270,QY270,2037,1.885301766,1.207096556,249.5,6.882963333,1379.999995,Calcareous,2.434528994,6.704744,0.91,0.166535352,0,0.503330212,6.774465652,6.659299736,1,0,BNPRLopt
QY270,QY270,2038,1.885301766,1.207096556,249.5,6.882963333,1379.999995,Calcareous,2.424746385,6.704744,0.91,0.166535352,0,0.503944538,6.774465652,6.659299736,1,0,BNPRLopt
QY270,QY270,2039,1.885301766,1.207096556,249.5,6.882963333,1379.999995,Calcareous,2.415108704,6.704744,0.91,0.166535352,0,0.504555347,6.774465652,6.659299736,1,0,BNPRLopt
QY270,QY270,2040,1.885301766,1.207096556,249.5,6.882963333,1379.999995,Calcareous,2.40561595,6.704744,0.91,0.166535352,0,0.505162652,6.774465652,6.659299736,1,0,BNPRLopt
QY270,QY270,2041,1.885301766,1.207096556,249.5,6.882963333,1379.999995,Calcareous,2.396268124,6.704744,0.91,0.166535352,0,0.50576647,6.774465652,6.659299736,1,0,BNPRLopt
QY270,QY270,2042,1.885301766,1.207096556,249.5,6.882963333,1379.999995,Calcareous,2.387028994,6.704656,0.91,0.166535352,0,0.506366815,6.774465652,6.659299736,1,0,BNPRLopt
QY270,QY270,2043,1.885301766,1.207096556,249.5,6.882963333,1379.999995,Calcareous,2.377934791,6.704656,0.91,0.166535352,0,0.506963637,6.774465652,6.659299736,1,0,BNPRLopt
QY270,QY270,2044,1.885301766,1.207096556,249.5,6.882963333,1379.999995,Calcareous,2.368985515,6.704656,0.91,0.166535352,0,0.50755701,6.774465652,6.659299736,1,0,BNPRLopt
QY270,QY270,2045,1.885301766,1.207096556,249.5,6.882963333,1379.999995,Calcareous,2.360181168,6.704656,0.91,0.166535352,0,0.508146952,6.774465652,6.659299736,1,0,BNPRLopt
QY270,QY270,2046,1.885301766,1.207096556,249.5,6.882963333,1379.999995,Calcareous,2.351521747,6.704656,0.91,0.166535352,0,0.508733482,6.774465652,6.659299736,1,0,BNPRLopt
QY270,QY270,2047,1.885301766,1.207096556,249.5,6.882963333,1379.999995,Calcareous,2.342971023,6.704656,0.91,0.166535352,0,0.509316621,6.774465652,6.659299736,1,0,BNPRLopt
QY270,QY270,2048,1.885301766,1.207096556,249.5,6.882963333,1379.999995,Calcareous,2.334565225,6.704568,0.91,0.166535352,0,0.509896379,6.774465652,6.659299736,1,0,BNPRLopt
QY270,QY270,2049,1.885301766,1.207096556,249.5,6.882963333,1379.999995,Calcareous,2.326304356,6.704568,0.91,0.166535352,0,0.510472719,6.774465652,6.659299736,1,0,BNPRLopt
QY270,QY270,2050,1.885301766,1.207096556,249.5,6.882963333,1379.999995,Calcareous,2.318152182,6.704568,0.91,0.166535352,0,0.511045722,6.774465652,6.659299736,1,0,BNPRLopt
QY274,QY274,2020,3.305774689,1.377063064,182.6476553,21.99329667,1379.999995,Calcareous,2.169202906,6.688904,0.91,0.218089979,0.61845,0.228198093,9.314890271,9.156537136,1,0,BNPRLopt
QY274,QY274,2021,3.305774689,1.377063064,182.6476553,21.99329667,1379.999995,Calcareous,2.187500008,6.690752,0.91,0.218089979,0.61845,0.229949439,9.314890271,9.156537136,1,0,BNPRLopt
QY274,QY274,2022,3.305774689,1.377063064,182.6476553,21.99329667,1379.999995,Calcareous,2.1960145,6.692952,0.91,0.218089979,0.61845,0.231702058,9.314890271,9.156537136,1,0,BNPRLopt
QY274,QY274,2023,3.305774689,1.377063064,182.6476553,21.99329667,1379.999995,Calcareous,2.203007254,6.694184,0.91,0.218089979,0.61845,0.233454661,9.314890271,9.156537136,1,0,BNPRLopt
QY274,QY274,2024,3.305774689,1.377063064,182.6476553,21.99329667,1379.999995,Calcareous,2.208840587,6.695064,0.91,0.218089979,0.61845,0.235206774,9.314890271,9.156537136,1,0,BNPRLopt
QY274,QY274,2025,3.305774689,1.377063064,182.6476553,21.99329667,1379.999995,Calcareous,2.213804355,6.695592,0.91,0.218089979,0.61845,0.236958147,9.314890271,9.156537136,1,0,BNPRLopt
QY274,QY274,2026,3.305774689,1.377063064,182.6476553,21.99329667,1379.999995,Calcareous,2.218043486,6.69612,0.91,0.218089979,0.61845,0.238708568,9.314890271,9.156537136,1,0,BNPRLopt
QY274,QY274,2027,3.305774689,1.377063064,182.6476553,21.99329667,1379.999995,Calcareous,2.22177537,6.696472,0.91,0.218089979,0.61845,0.240457945,9.314890271,9.156537136,1,0,BNPRLopt
QY274,QY274,2028,3.305774689,1.377063064,182.6476553,21.99329667,1379.999995,Calcareous,2.225108703,6.696824,0.91,0.218089979,0.61845,0.242206164,9.314890271,9.156537136,1,0,BNPRLopt
QY274,QY274,2029,3.305774689,1.377063064,182.6476553,21.99329667,1379.999995,Calcareous,2.22811595,6.697088,0.91,0.218089979,0.61845,0.243953176,9.314890271,9.156537136,1,0,BNPRLopt
QY274,QY274,2030,3.305774689,1.377063064,182.6476553,21.99329667,1379.999995,Calcareous,2.230869573,6.697352,0.91,0.218089979,0.61845,0.245698919,9.314890271,9.156537136,1,0,BNPRLopt
QY274,QY274,2031,3.305774689,1.377063064,182.6476553,21.99329667,1379.999995,Calcareous,2.233405805,6.697528,0.91,0.218089979,0.61845,0.247443362,9.314890271,9.156537136,1,0,BNPRLopt
QY274,QY274,2032,3.305774689,1.377063064,182.6476553,21.99329667,1379.999995,Calcareous,2.235833341,6.697704,0.91,0.218089979,0.61845,0.249186456,9.314890271,9.156537136,1,0,BNPRLopt
QY274,QY274,2033,3.305774689,1.377063064,182.6476553,21.99329667,1379.999995,Calcareous,2.238079718,6.69788,0.91,0.218089979,0.61845,0.250928192,9.314890271,9.156537136,1,0,BNPRLopt
QY274,QY274,2034,3.305774689,1.377063064,182.6476553,21.99329667,1379.999995,Calcareous,2.240253631,6.698056,0.91,0.218089979,0.61845,0.252668549,9.314890271,9.156537136,1,0,BNPRLopt
QY274,QY274,2035,3.305774689,1.377063064,182.6476553,21.99329667,1379.999995,Calcareous,2.24235508,6.698232,0.91,0.218089979,0.61845,0.254407522,9.314890271,9.156537136,1,0,BNPRLopt
QY274,QY274,2036,3.305774689,1.377063064,182.6476553,21.99329667,1379.999995,Calcareous,2.244347834,6.69832,0.91,0.218089979,0.61845,0.256145107,9.314890271,9.156537136,1,0,BNPRLopt
QY274,QY274,2037,3.305774689,1.377063064,182.6476553,21.99329667,1379.999995,Calcareous,2.246304356,6.698408,0.91,0.218089979,0.61845,0.257881268,9.314890271,9.156537136,1,0,BNPRLopt
QY274,QY274,2038,3.305774689,1.377063064,182.6476553,21.99329667,1379.999995,Calcareous,2.248188414,6.698496,0.91,0.218089979,0.61845,0.259616004,9.314890271,9.156537136,1,0,BNPRLopt
